Seller Platform,Seller SKU,Manufacture,Manufacture Code,Product Title,Description,Packaging,Qty,Categories,Subcategories,Product Page URL,Image URL
Young Specialists,AESBJTXPX,Young Specialists,AESBJTXPX,American Eagle XP® Sharpen-Free Thin Blackjack Scaler with Resin Handle – Black (1 ct),"Our very popular supragingival access instrument is now thinner, reaching all areas of supragingival calculus like never before. The Blackjack XP Sharpen-Free Thin has the potential to replace all posterior and anterior sickle scalers, including the H6-7, streamlining preventive and periodontal treatment set ups.",ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-thin-blackjack-scaler-with-resin-handle-black-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-Thin-Blackjack-Scaler-AESBJTXPX-150x150.jpg
Young Specialists,AESBJTAXPQT,Young Specialists,AESBJTAXPQT,American Eagle XP® Sharpen-Free Thin Blackjack A Quik-Tip™ Scaler (each),"The popular supragingival access instrument is now thinner, reaching all areas of supragingival calculus like never before. The light stroke of the modified scaling technique is made possible with XP® Sharpen-Free Thin technology, as traditional lateral pressure could break an over-thinned working end. The Blackjack Thin has the potential to replace all posterior and anterior sickle scalers, including the H6-7, streamlining preventive and periodontal treatment set ups.",,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-thin-blackjack-a-quik-tip-scaler-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/AESBJAXPQT-Quik-Tip-600x600-1-150x150.jpg
Young Specialists,AECB6TXPQT,Young Specialists,AECB6TXPQT,American Eagle XP® Sharpen-Free Thin Barnhart 6 Quik-Tip™ Curette (each),"The universal curette is a staple in dental hygiene care, a design that has allowed clinicians to treat shallow pockets with subgingival calculus and gingivitis effectively and efficiently. Thin design raises universal convenience, making adaptation easier in a wide range of shallow pockets.",,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-thin-barnhart-6-quik-tip-curette-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-Thin-Barnhart-6-QuikTip-Curette-AECB6TXPQT-150x150.jpg
Young Specialists,AECB5-6TXPX,Young Specialists,AECB5-6TXPX,American Eagle XP® Sharpen-Free Thin Barnhart 5-6 Curette with Resin Handle – Red (1 ct),"The universal curette is a staple in dental hygiene care, a design that has allowed clinicians to treat shallow pockets with subgingival calculus and gingivitis effectively and efficiently. Thin design raises universal convenience, making adaptation easier in a wide range of shallow pockets.",ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-thin-barnhart-5-6-curette-with-resin-handle-red-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-Thin-Barnhart-5-6-Curette-AECB5-6TXPX-150x150.jpg
Young Specialists,AECB5TXPQT,Young Specialists,AECB5TXPQT,American Eagle XP® Sharpen-Free Thin Barnhart 5 Quik-Tip™ Curette (each),Designed with deeper shank angle for use in the posterior. Made with strong and long-lasting stainless steel.,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-thin-barnhart-5-quik-tip-curette-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-Thin-Barnhart-5-QuikTip-Curette-AECB5TXPQT-150x150.jpg
Young Specialists,AESN137XPZ,Young Specialists,AESN137XPZ,American Eagle XP® Sharpen-Free Nebraska 137 Scaler with Stainless Steel Handle (1 ct),Curette/Scaler combination. Anterior Curaler/ Supra/sub gingival without instrument change. Surface engineered with our patented XP® Sharpen-Free technology.,ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-nebraska-137-scaler-with-stainless-steel-handle-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/American-Eagle-SS-Nebraska-137-Scaler-AESN137XPZ-150x150.jpg
Young Specialists,AESN137XPX,Young Specialists,AESN137XPX,American Eagle XP® Sharpen-Free Nebraska 137 Scaler with Resin Handle – Orange (1 ct),Curette/Scaler combination. Anterior Curaler/ Supra/sub gingival without instrument change. Surface engineered with our patented XP® Sharpen-Free technology.,ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-nebraska-137-scaler-with-resin-handle-orange-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/American-Eagle-SS-Nebraska-137-Scaler-AESN137XPX-150x150.jpg
Young Specialists,AESN128XPZ,Young Specialists,AESN128XPZ,American Eagle XP® Sharpen-Free Nebraska 128 Single-Ended Scaler with Stainless Steel Handle (1 ct),Single-ended anterior scaler for pedodontic patients and overlapping and crowded adult teeth. Surface engineered with our patented XP® Sharpen-Free technology.,ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-nebraska-128-single-ended-scaler-with-stainless-steel-handle-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/American-Eagle-XP-Nebraska-128-Scaler-AESN128XPZ-150x150.jpg
Young Specialists,AESN128DEXPZ,Young Specialists,AESN128DEXPZ,American Eagle XP® Sharpen-Free Nebraska 128 Scaler with Stainless Steel Handle (1 ct),Anterior scaler for pedodontic patients and for overlapping and crowded adult teeth. Surface engineered with our patented XP® Sharpen-Free technology.,ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-nebraska-128-scaler-with-stainless-steel-handle-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/American-Eagle-XP-Nebraska-128-Scaler-AESN128DEXPZ-150x150.jpg
Young Specialists,AESN128DEXPX,Young Specialists,AESN128DEXPX,American Eagle XP® Sharpen-Free Nebraska 128 Scaler with Resin Handle – Orange (each),Anterior scaler for pedodontic patients and for overlapping and crowded adult teeth. Surface engineered with our patented XP® Sharpen-Free technology.,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-nebraska-128-scaler-with-resin-handle-orange-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/American-Eagle-XP-Nebraska-128-Scaler-AESN128DEXPX-150x150.jpg
Young Specialists,AESN128XPX,Young Specialists,AESN128XPX,American Eagle XP® Sharpen-Free Nebraska 128 Single-Ended Scaler with Resin Handle – Orange (1 ct),Single-ended anterior scaler for pedodontic patients and overlapping and crowded adult teeth. Surface engineered with our patented XP® Sharpen-Free technology.,ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-nebraska-128-single-ended-scaler-with-resin-handle-orange-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/American-Eagle-XP-Nebraska-128-Scaler-AESN128XPX-150x150.jpg
Young Specialists,AESN128XPQT,Young Specialists,AESN128XPQT,American Eagle XP® Sharpen-Free Nebraska 128 Quik-Tip™ Scaler (each),Anterior scaler for pedodontic patients and for overlapped crowded adult teeth. Surface engineered with our patented XP® Sharpen-Free technology.,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-nebraska-128-quik-tip-scaler-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-Nebraska-128-Scaler-AESN128XPQT-150x150.jpg
Young Specialists,AESN2XPX,Young Specialists,AESN2XPX,American Eagle XP® Sharpen-Free N2 Scaler with Resin Handle – Red (1 ct),"This is a curved, contra-angled scaler designed for posterior interproximal access and Ergonomic hand position. Surface engineered with our patented XP® Sharpen-Free technology.",ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-n2-scaler-with-resin-handle-red-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/American-Eagle-XP-N2-Scaler-AESN2XPX-150x150.jpg
Young Specialists,AEEP23/1YX,Young Specialists,AEEP23/1YX,American Eagle Yellow Explorer 23/Probe Williams 1 with Resin Handle – Black (1 ct),"A double-ended instrument with an explorer on one end and a probe on the other. Excellent for dental examinations and charting. Probe Markings: 1, 2, 3, 5, 7, 8, 9, 10mm.",ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-yellow-explorer-23-probe-williams-1-with-resin-handle-black-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-Explorer-23-Probe-Williams-1-AEEP23-1YX-150x150.jpg
Young Specialists,AEEP23/SD12Y,Young Specialists,AEEP23/SD12Y,American Eagle Yellow Explorer 23/Probe South Dakota 12 with Stainless Steel Handle (1 ct),"A double-ended instrument with an explorer on one end and a probe on the other. Excellent for dental examinations and charting. Probe Markings: 3, 6, 9, 12mm.",ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-yellow-explorer-23-probe-south-dakota-12-with-stainless-steel-handle-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-Explorer-23-Probe-South-Dakota-12-AEEP23-SD12Y-150x150.jpg
Young Specialists,AEEP23/SD12YX,Young Specialists,AEEP23/SD12YX,American Eagle Yellow Explorer 23/Probe South Dakota 12 with Resin Handle – Black (1 ct),"A double-ended instrument with an explorer on one end and a probe on the other. Excellent for dental examinations and charting. Probe Markings: 3, 6, 9, 12mm.",ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-yellow-explorer-23-probe-south-dakota-12-with-resin-handle-black-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-Explorer-23-Probe-South-Dakota-12-AEEP23-SD12YX-150x150.jpg
Young Specialists,AEEP23/12Y,Young Specialists,AEEP23/12Y,American Eagle Yellow Explorer 23/Probe 12 with Stainless Steel Handle (1 ct),"A double-ended instrument with an explorer on one end and a probe on the other. Excellent for dental examinations and charting. Probe Markings: 3, 6, 9, 12mm.",ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-yellow-explorer-23-probe-12-with-stainless-steel-handle-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-Explorer-23-Probe-12-AEEP23-12Y-150x150.jpg
Young Specialists,AEEP23/12YX,Young Specialists,AEEP23/12YX,American Eagle Yellow Explorer 23/Probe 12 with Resin Handle – Black (1 ct),"A double-ended instrument with an explorer on one end and a probe on the other. Excellent for dental examinations and charting. Probe Markings: 3, 6, 9, 12mm.",ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-yellow-explorer-23-probe-12-with-resin-handle-black-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-Explorer-23-Probe-12-AEEP23-12YX-150x150.jpg
Young Specialists,AESM23XPZ,Young Specialists,AESM23XPZ,American Eagle XP® Sharpen-Free Thin M23 Scaler with Stainless Steel Handle (1 ct),Sickle scaler for posterior interproximals. Surface engineered with our patented XP® Sharpen-Free technology.,ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-thin-m23-scaler-with-stainless-steel-handle-1-ct-2/,https://www.youngspecialties.com/wp-content/uploads/2020/10/American-Eagle-XP-M23-Scaler-AESM23XPZ-150x150.jpg
Young Specialists,AESM23TXPZ,Young Specialists,AESM23TXPZ,American Eagle XP® Sharpen-Free Thin M23 Scaler with Stainless Steel Handle (1 ct),"The M23 Thin allows for superior supra and interproximal adaptation and accessibility up to the contacts on all teeth. It also adapts to mesial and distal line angles of all teeth. Multi-surface adaptability saves time by allowing the operator to expedite scaling during a full mouth appointment. The M23’s versatility has the potential to replace all posterior and anterior sickle scalers, streamlining preventive and periodontal treatment set ups. Surface engineered with our patented XP® Sharpen-Free technology.",ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-thin-m23-scaler-with-stainless-steel-handle-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/American-Eagle-XP-M23-Scaler-AESM23TXPZ-150x150.jpg
Young Specialists,AESM23XPX,Young Specialists,AESM23XPX,American Eagle XP® Sharpen-Free Thin M23 Scaler with Resin Handle (each),Sickle scaler for posterior interproximals. Surface engineered with our patented XP® Sharpen-Free technology.,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-thin-m23-scaler-with-resin-handle-blue-1-ct-2/,https://www.youngspecialties.com/wp-content/uploads/2020/10/American-Eagle-XP-M23-Scaler-AESM23XPX-150x150.jpg
Young Specialists,AESM23TXPX,Young Specialists,AESM23TXPX,American Eagle XP® Sharpen-Free Thin M23 Scaler with Resin Handle – Blue (1 ct),"The M23 Thin allows for superior supra and interproximal adaptation and accessibility up to the contacts on all teeth. It also adapts to mesial and distal line angles of all teeth. Multi-surface adaptability saves time by allowing the operator to expedite scaling during a full mouth appointment. The M23’s versatility has the potential to replace all posterior and anterior sickle scalers, streamlining preventive and periodontal treatment set ups. Surface engineered with our patented XP® Sharpen-Free technology.",ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-thin-m23-scaler-with-resin-handle-blue-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/American-Eagle-XP-M23-Scaler-AESM23TXPX-150x150.jpg
Young Specialists,AESM23TBXPQT,Young Specialists,AESM23TBXPQT,American Eagle XP® Sharpen-Free Thin M23 B Quik-Tip™ Scaler (each),Designed for adaptation and accessibility up to the contacts on all anterior teeth. Adapts to mesial and distal line angles of all posterior teeth. Surface engineered with our patented XP® Sharpen-Free technology.,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-thin-m23-b-quik-tip-scaler-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/AESM23TBXPQT-M23-B-QT-Thin-150x150.jpg
Young Specialists,AESM23TAXPQT,Young Specialists,AESM23TAXPQT,American Eagle XP® Sharpen-Free Thin M23 A Quik-Tip™ Scaler (each),Designed for adaptation and accessibility up to the contacts on all anterior teeth. Adapts to mesial and distal line angles of all posterior teeth. Surface engineered with our patented XP® Sharpen-Free technology.,,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-thin-m23-a-quik-tip-scaler-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/AESM23TAXPQT-Quik-Tip-150x150.jpg
Young Specialists,AEGA8TXPQT,Young Specialists,AEGA8TXPQT,American Eagle XP® Sharpen-Free Thin Gracey Access 8 Quik-Tip™ Curette (each),"Gracey design is the standard of care for complete pocket coverage deeper than 4 mm. More recently, 50% shorter working blades and a 3mm extended shank (called Gracey Access) have gained popularity for periodontally involved cases. We have taken the Gracey Access design one step further and thinned the working blade to improve root concavity and furcation access beyond 4 mm.The complexity of a shorter working end makes it difficult to sharpen in stainless steel. With XP Technology’s reduced wear rate, the Thin Gracey Access design will retain the original 70-degree edge angulation for consistent periodontal instrumentation.The Thin Gracey Access 8 Quik Tip curette is used in pockets greater than 4mm in anterior and pre-molar areas, as well as buccal and lingual molar furcations.",,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-thin-gracey-access-8-quik-tip-curette-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-Thin-Gracey-Access-8-QuikTip-Curette-AEGA8TXPQT-150x150.jpg
Young Specialists,AEGA7-8TXPX,Young Specialists,AEGA7-8TXPX,American Eagle XP® Sharpen-Free Thin Gracey Access 7-8 Curette with Resin Handle – Green (1 ct),"Gracey design is the standard of care for complete pocket coverage deeper than 4 mm. More recently, 50% shorter working blades and a 3mm extended shank (called Gracey Access) have gained popularity for periodontally involved cases. We have taken the Gracey Access design one step further and thinned the working blade to improve root concavity and furcation access beyond 4 mm.The complexity of a shorter working end makes it difficult to sharpen in stainless steel. With XP Technology’s reduced wear rate, the Thin Gracey Access design will retain the original 70-degree edge angulation for consistent periodontal instrumentation.The Thin Gracey Access 7-8 curette is used in pockets greater than 4mm in anterior and pre-molar areas, as well as buccal and lingual molar furcations.",ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-thin-gracey-access-7-8-curette-with-resin-handle-green-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-Gracey-Access-7-8-Curette-AEGA7-8TXPX-150x150.jpg
Young Specialists,AEGA7TXPQT,Young Specialists,AEGA7TXPQT,American Eagle XP® Sharpen-Free Thin Gracey Access 7 Quik-Tip™ Curette (each),"Gracey design is the standard of care for complete pocket coverage deeper than 4 mm. More recently, 50% shorter working blades and a 3mm extended shank (called Gracey Access) have gained popularity for periodontally involved cases. We have taken the Gracey Access design one step further and thinned the working blade to improve root concavity and furcation access beyond 4 mm. The complexity of a shorter working end makes it difficult to sharpen in stainless steel. With XP Technology’s reduced wear rate, the Thin Gracey Access design will retain the original 70-degree edge angulation for consistent periodontal instrumentation. The Thin Gracey Access 7-8 curette is used in pockets greater than 4mm in anterior and pre-molar areas, as well as buccal and lingual molar furcations.",,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-thin-gracey-access-7-quik-tip-curette-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-Thin-Gracey-Access-7-QuikTip-Curette-AEGA7TXPQT-150x150.jpg
Young Specialists,AEGA2TXPQT,Young Specialists,AEGA2TXPQT,American Eagle XP® Sharpen-Free Thin Gracey Access 2 Quik-Tip™ Curette (each),"Gracey design is the standard of care for complete pocket coverage deeper than 4 mm. More recently, 50% shorter working blades and a 3mm extended shank (called Gracey Access) have gained popularity for periodontally involved cases. We have taken the Gracey Access design one step further and thinned the working blade to improve root concavity and furcation access beyond 4 mm.The complexity of a shorter working end makes it difficult to sharpen in stainless steel. With XP Technology’s reduced wear rate, the Thin Gracey Access design will retain the original 70-degree edge angulation for consistent periodontal instrumentation.The Thin Gracey Access 2 Quik Tip curette is useful in pockets greater than 4mm in all anterior areas, as well as buccal and lingual molar furcations.",,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-thin-gracey-access-2-quik-tip-curette-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-Gracey-Access-1-QuikTip-Curette-AEGA2TXPQT-150x150.jpg
Young Specialists,AEGA16TXPQT,Young Specialists,AEGA16TXPQT,American Eagle XP® Sharpen-Free Thin Gracey Access 16 Quik-Tip™ Curette (each),"Gracey design is the standard of care for complete pocket coverage deeper than 4 mm. More recently, 50% shorter working blades and a 3mm extended shank (called Gracey Access) have gained popularity for periodontally involved cases. We have taken the Gracey Access design one step further and thinned the working blade to improve root concavity and furcation access beyond 4 mm.The complexity of a shorter working end makes it difficult to sharpen in stainless steel. With XP Technology’s reduced wear rate, the Thin Gracey Access design will retain the original 70-degree edge angulation for consistent periodontal instrumentation.The Thin Gracey Access 16 Quik-Tip is a wonderful advancement on the traditional 11-12. The 15-16 shank design improves angulation for better access in all posterior mesial, buccal, and lingual areas. This eases hand position and reduces operator fatigue.",,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-thin-gracey-access-16-quik-tip-curette-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-Thin-Gracey-Access-16-QuikTip-Curette-AEGA16TXPQT-150x150.jpg
Young Specialists,AEGA15-16TXPX,Young Specialists,AEGA15-16TXPX,American Eagle XP® Sharpen-Free Thin Gracey Access 15-16 with Resin Handle – Orange (1 ct),"Gracey design is the standard of care for complete pocket coverage deeper than 4 mm. More recently, 50% shorter working blades and a 3mm extended shank (called Gracey Access) have gained popularity for periodontally involved cases. We have taken the Gracey Access design one step further and thinned the working blade to improve root concavity and furcation access beyond 4 mm.The complexity of a shorter working end makes it difficult to sharpen in stainless steel. With XP Technology’s reduced wear rate, the Gracey Access Pro Thin design will retain the original 70-degree edge angulation for consistent periodontal instrumentation.The Thin Gracey Access 15-16 is a wonderful advancement on the traditional 11-12. The 15-16 shank design improves angulation for better access in all posterior mesial, buccal, and lingual areas. This eases hand position and reduces operator fatigue.",ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-thin-gracey-access-15-16-with-resin-handle-orange-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-Thin-Gracey-Access-15-16-Curette-AEGA15-16TXPX-150x150.jpg
Young Specialists,AEGA15TXPQT,Young Specialists,AEGA15TXPQT,American Eagle XP® Sharpen-Free Thin Gracey Access 15 Quik-Tip™ Curette (each),"Gracey design is the standard of care for complete pocket coverage deeper than 4 mm. More recently, 50% shorter working blades and a 3mm extended shank (called Gracey Access) have gained popularity for periodontally involved cases. We have taken the Gracey Access design one step further and thinned the working blade to improve root concavity and furcation access beyond 4 mm.The complexity of a shorter working end makes it difficult to sharpen in stainless steel. With XP Technology’s reduced wear rate, the Thin Gracey Access design will retain the original 70-degree edge angulation for consistent periodontal instrumentation.The Thin Gracey Access 15 Quik-Tip is a wonderful advancement on the traditional 11-12. The 15-16 shank design improves angulation for better access in all posterior mesial, buccal, and lingual areas. This eases hand position and reduces operator fatigue.",,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-thin-gracey-access-15-quik-tip-curette-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-Thin-Gracey-Access-15-QuikTip-Curette-AEGA15TXPQT-150x150.jpg
Young Specialists,AEGA14XPQT,Young Specialists,AEGA14XPQT,American Eagle XP® Sharpen-Free Thin Gracey Access 14 Quik-Tip™ Curette (each),"Gracey design is the standard of care for complete pocket coverage deeper than 4 mm. More recently, 50% shorter working blades and a 3mm extended shank (called Gracey Access) have gained popularity for periodontally involved cases. We have taken the Gracey Access design one step further and thinned the working blade to improve root concavity and furcation access beyond 4 mm. The complexity of a shorter working end makes it difficult to sharpen in stainless steel. With XP Technology’s reduced wear rate, the Gracey Access Pro Thin design will retain the original 70-degree edge angulation for consistent periodontal instrumentation. The Thin Gracey Access 14 Quik-Tip curette improves access to all distal surfaces and pockets of the terminal molars. The thinner blade eases access to narrower pockets, particularly for patients with extended clinical attachment levels.",,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-thin-gracey-access-14-quik-tip-curette-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-Thin-Gracey-Access-14-QuikTip-Curette-AEGA14XPQT-150x150.jpg
Young Specialists,AEGA13-14XPZ,Young Specialists,AEGA13-14XPZ,American Eagle XP® Sharpen-Free Thin Gracey Access 1-2 Curette with Resin Handle – Purple (1 ct),Terminal shank is 3mm longer and half the blade length of the Gracey Standard. Whole blade can be placed on root surface allowing access to tighter pockets and furcations. Surface engineered with our patented XP® Sharpen-Free technology.,ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-thin-gracey-access-1-2-curette-with-resin-handle-purple-1-ct-4/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-Thin-Gracey-Access-1-2-Curette-AEGA13-14XPZ-150x150.jpg
Young Specialists,AEGA13TXPQT,Young Specialists,AEGA13TXPQT,American Eagle XP® Sharpen-Free Thin Gracey Access 13 Quik-Tip™ Curette (each),"Gracey design is the standard of care for complete pocket coverage deeper than 4 mm. More recently, 50% shorter working blades and a 3mm extended shank (called Gracey Access) have gained popularity for periodontally involved cases. We have taken the Gracey Access design one step further and thinned the working blade to improve root concavity and furcation access beyond 4 mm. The complexity of a shorter working end makes it difficult to sharpen in stainless steel. With XP Technology’s reduced wear rate, the Gracey Access Pro Thin design will retain the original 70-degree edge angulation for consistent periodontal instrumentation. The Thin Gracey Access 13 Quik-Tip curette improves access to all distal surfaces and pockets of the terminal molars. The thinner blade eases access to narrower pockets, particularly for patients with extended clinical attachment levels.",,,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-thin-gracey-access-13-quik-tip-curette-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-Thin-Gracey-Access-1-2-QuikTip-Curette-AEGA13TTQT-150x150.jpg
Young Specialists,AEGA13-14XPX,Young Specialists,AEGA13-14XPX,American Eagle XP® Sharpen-Free Thin Gracey Access 1-2 Curette with Resin Handle – Purple (1 ct),Terminal shank is 3mm longer and half the blade length of the Gracey Standard. Whole blade can be placed on root surface allowing access to tighter pockets and furcations. Surface engineered with our patented XP® Sharpen-Free technology.,ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-thin-gracey-access-1-2-curette-with-resin-handle-purple-1-ct-3/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-Thin-Gracey-Access-1-2-Curette-AEGA13-14XPX-150x150.jpg
Young Specialists,AEGA13-14TXPX,Young Specialists,AEGA13-14TXPX,American Eagle XP® Sharpen-Free Thin Gracey Access 1-2 Curette with Resin Handle – Purple (1 ct),The Gracey Access 13-14 XP Sharpen-Free Thin curette is designed for use in distal surfaces and pockets greater than 4mm in premolar and molar areas. An extended shank improves access to all distal surfaces and pockets of the terminal molars. Surface engineered with our patented XP® Sharpen-Free technology.,ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-thin-gracey-access-1-2-curette-with-resin-handle-purple-1-ct-2/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-Thin-Gracey-Access-1-2-Curette-AEGA13-14TXPX-150x150.jpg
Young Specialists,AEGA1-2TXPX,Young Specialists,AEGA1-2TXPX,American Eagle XP® Sharpen-Free Thin Gracey Access 1-2 Curette with Resin Handle – Purple (1 ct),"Gracey design is the standard of care for complete pocket coverage deeper than 4 mm. More recently, 50% shorter working blades and a 3mm extended shank (called Gracey Access) have gained popularity for periodontally involved cases. We have taken the Gracey Access design one step further and thinned the working blade to improve root concavity and furcation access beyond 4 mm.The complexity of a shorter working end makes it difficult to sharpen in stainless steel. With XP Technology’s reduced wear rate, the Gracey Access Thin design will retain the original 70-degree edge angulation for consistent periodontal instrumentation.The Thin Gracey Access 1-2 curette is useful in pockets greater than 4mm in all anterior areas, as well as buccal and lingual molar furcations.",ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-thin-gracey-access-1-2-curette-with-resin-handle-purple-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/09/American-Eagle-XP-Thin-Gracey-Access-1-2-Curette-AEGA1-2TXPX-150x150.jpg
Young Specialists,AESN1XPZ,Young Specialists,AESN1XPZ,American Eagle XP® Sharpen-Free N1 Scaler with Stainless Steel Handle (1 ct),Universal scaler-super thin curved sickle. The spoon is ideal for maxillary anterior cingulums with very difficult stain and calculus. It easily removes lower anterior lingual layers of calculus without the worry of snagging the thin lingual tissue. Surface engineered with our patented XP® Sharpen-Free technology.,ct,1,Plak Smacker,Hand Instruments,https://www.youngspecialties.com/product/american-eagle-xp-sharpen-free-n1-scaler-with-stainless-steel-handle-1-ct/,https://www.youngspecialties.com/wp-content/uploads/2020/10/American-Eagle-XP-N1-Scaler-AESN1XPZ-150x150.jpg
